27465,292992, 41.37, 0.00, 0.983, 0.000, 0.000, 0.000,0,0,0, 41.37, 0.983, 86.95, 0.526, 0.00, 0.000, 0.00, 0.000
27466,293002, 41.37, 0.00, 0.986, 0.000, 0.000, 0.000,0,0,0, 41.37, 0.986, 79.47, 0.587, 0.00, 0.000, 0.00, 0.000
27467,293013, 41.37, 0.00, 0.996, 0.000, 0.000, 0.000,0,0,0, 41.37, 0.996, 86.33, 0.605, 0.00, 0.000, 0.00, 0.000
27468,293024, 41.37, 0.00, 0.996, 0.000, 0.000, 0.000,0,0,0, 41.37, 0.996, 80.00, 0.575, 0.00, 0.000, 0.00, 0.000
27469,293034, 41.37, 0.00, 0.995, 0.000, 0.000, 0.000,0,0,0, 41.37, 0.995, 80.53, 0.500, 100.00, 0.334, 0.00, 0.000
27470,293045, 41.37, 0.00, 0.994, 0.000, 0.000, 0.000,0,0,0, 41.37, 0.994, 84.50, 0.456, 81.08, 0.454, 70.17, 0.383
27471,293056, 41.37, 0.00, 0.996, 0.000, 0.000, 0.000,0,0,0, 41.37, 0.996, 84.50, 0.464, 101.69, 0.412, 69.76, 0.185
27472,293066, 41.37, 0.00, 0.994, 0.000, 0.000, 0.000,0,0,0, 41.37, 0.994, 83.33, 0.497, 69.76, 0.354, 0.00, 0.000
27473,293077, 41.37, 0.00, 0.993, 0.000, 0.000, 0.000,0,0,0, 41.37, 0.993, 81.08, 0.564, 101.69, 0.279, 0.00, 0.000
27474,293088, 41.37, 0.00, 0.995, 0.000, 0.000, 0.000,0,0,0, 41.37, 0.995, 83.91, 0.630, 70.17, 0.206, 0.00, 0.000
27475,293098, 41.37, 0.00, 0.994, 0.000, 0.000, 0.000,0,0,0, 41.37, 0.994, 81.63, 0.651, 0.00, 0.000, 0.00, 0.000
27476,293109, 41.37, 0.00, 0.998, 0.000, 0.000, 0.000,0,0,0, 41.37, 0.998, 83.33, 0.639, 0.00, 0.000, 0.00, 0.000
27477,293120, 41.37, 0.00, 0.996, 0.000, 0.000, 0.000,0,0,0, 41.37, 0.996, 82.19, 0.577, 0.00, 0.000, 0.00, 0.000
27478,293130, 41.37, 0.00, 0.997, 0.000, 0.000, 0.000,0,0,0, 41.37, 0.997, 82.75, 0.507, 102.56, 0.322, 0.00, 0.000
27479,293141, 41.37, 0.00, 0.999, 0.000, 0.000, 0.000,0,0,0, 41.37, 0.999, 82.75, 0.500, 69.36, 0.343, 0.00, 0.000
27480,293152, 41.37, 0.00, 0.996, 0.000, 0.000, 0.000,0,0,0, 41.37, 0.996, 83.33, 0.504, 102.56, 0.364, 96.77, 0.343
27481,293162, 41.37, 0.00, 0.998, 0.000, 0.000, 0.000,0,0,0, 41.37, 0.998, 82.75, 0.564, 69.36, 0.297, 0.00, 0.000
27482,293173, 41.37, 0.00, 0.997, 0.000, 0.000, 0.000,0,0,0, 41.37, 0.997, 82.75, 0.619, 103.44, 0.240, 0.00, 0.000
27483,293184, 41.37, 0.00, 0.998, 0.000, 0.000, 0.000,0,0,0, 41.37, 0.998, 82.75, 0.665, 0.00, 0.000, 0.00, 0.000
27484,293194, 41.37, 0.00, 0.997, 0.000, 0.000, 0.000,0,0,0, 41.37, 0.997, 82.75, 0.662, 0.00, 0.000, 0.00, 0.000
27485,293205, 41.37, 0.00, 0.997, 0.000, 0.000, 0.000,0,0,0, 41.37, 0.997, 82.75, 0.630, 102.56, 0.280, 0.00, 0.000
27486,293216, 41.37, 0.00, 0.997, 0.000, 0.000, 0.000,0,0,0, 41.37, 0.997, 82.75, 0.538, 0.00, 0.000, 0.00, 0.000
27487,293226, 41.37, 0.00, 0.994, 0.000, 0.000, 0.000,0,0,0, 41.37, 0.994, 82.75, 0.477, 103.44, 0.321, 96.00, 0.304
