seq,ms,raw_freq_hz,tracked_freq_hz,raw_confidence,tracked_confidence,envelope,attack,gate,pitch_valid,onset,input_peak,input_rms,filtered_peak,filtered_rms,c1_freq,c1_score,c2_freq,c2_score,c3_freq,c3_score,c4_freq,c4_score
15974,170421, 49.58, 49.70, 0.993, 0.995, 0.315911, 0.183032,1,1,0, 0.432533, 0.189189, 0.395554, 0.178248, 49.58, 0.993, 99.17, 0.988, 33.05, 0.979, 40.00, 0.474
15975,170432, 49.58, 49.65, 0.994, 0.996, 0.316541, 0.160822,1,1,0, 0.407664, 0.181834, 0.392925, 0.177605, 49.58, 0.994, 99.17, 0.989, 33.14, 0.987, 40.00, 0.466
15976,170442, 49.79, 49.71, 0.994, 0.995, 0.343971, 0.257548,1,1,0, 0.435513, 0.211282, 0.413192, 0.201043, 49.79, 0.994, 99.17, 0.990, 33.14, 0.988, 66.66, 0.443
15977,170453, 49.79, 49.74, 0.996, 0.997, 0.343922, 0.180484,1,1,0, 0.434187, 0.198198, 0.410863, 0.188371, 49.79, 0.996, 33.14, 0.994, 99.17, 0.992, 200.00, 0.378
15978,170464, 49.79, 49.76, 0.995, 0.996, 0.344549, 0.216778,1,1,0, 0.431330, 0.191272, 0.400594, 0.182541, 49.79, 0.995, 33.14, 0.992, 99.17, 0.992, 200.00, 0.347
15979,170474, 49.79, 49.77, 0.995, 0.996, 0.329342, 0.151914,1,1,0, 0.392888, 0.172637, 0.364659, 0.169867, 49.79, 0.995, 99.17, 0.991, 33.14, 0.990, 66.29, 0.364
15980,170485, 49.79, 49.78, 0.995, 0.996, 0.328415, 0.190298,1,1,0, 0.414009, 0.187953, 0.382602, 0.181954, 49.79, 0.995, 33.14, 0.991, 99.17, 0.990, 200.00, 0.410
15981,170496, 49.79, 49.78, 0.992, 0.994, 0.317247, 0.133357,1,1,0, 0.372316, 0.174637, 0.357661, 0.170850, 49.79, 0.992, 99.17, 0.990, 33.14, 0.986, 66.29, 0.472
15982,170506, 49.58, 49.70, 0.994, 0.996, 0.322645, 0.217438,1,1,0, 0.418661, 0.180358, 0.387637, 0.174319, 49.58, 0.994, 33.14, 0.991, 99.17, 0.991, 39.60, 0.553
15983,170517, 49.58, 49.65, 0.992, 0.994, 0.326849, 0.217186,1,1,0, 0.407778, 0.181009, 0.395849, 0.173800, 49.58, 0.992, 99.17, 0.990, 33.14, 0.985, 65.93, 0.524
15984,170528, 49.79, 49.71, 0.994, 0.996, 0.323091, 0.170566,1,1,0, 0.414628, 0.180404, 0.382502, 0.173649, 49.79, 0.994, 99.17, 0.990, 33.14, 0.989, 39.60, 0.518
15985,170538, 49.79, 49.74, 0.995, 0.996, 0.328311, 0.216321,1,1,0, 0.420861, 0.183992, 0.403150, 0.176217, 49.79, 0.995, 99.17, 0.990, 33.14, 0.987, 65.93, 0.440
15986,170549, 49.79, 49.76, 0.993, 0.995, 0.318849, 0.151593,1,1,0, 0.402694, 0.181241, 0.374325, 0.173996, 49.79, 0.993, 99.17, 0.989, 33.14, 0.984, 39.60, 0.432
15987,170560, 49.79, 49.77, 0.994, 0.996, 0.318213, 0.179457,1,1,0, 0.412891, 0.179768, 0.388081, 0.172553, 49.79, 0.994, 33.14, 0.992, 99.17, 0.990, 65.93, 0.416
15988,170570, 49.79, 49.78, 0.993, 0.995, 0.302759, 0.125760,1,1,0, 0.363438, 0.171124, 0.347139, 0.164042, 49.79, 0.993, 99.17, 0.989, 33.14, 0.984, 39.60, 0.461
15989,170581, 49.79, 49.78, 0.994, 0.996, 0.301818, 0.160052,1,1,0, 0.393085, 0.178946, 0.369688, 0.169411, 49.79, 0.994, 99.17, 0.989, 33.14, 0.988, 66.29, 0.520
15990,170592, 49.58, 49.70, 0.994, 0.996, 0.294108, 0.122556,1,1,0, 0.357898, 0.167769, 0.353146, 0.161436, 49.58, 0.994, 99.17, 0.989, 33.05, 0.985, 39.86, 0.571
15991,170602, 49.58, 49.65, 0.992, 0.994, 0.298202, 0.172685,1,1,0, 0.395293, 0.185542, 0.373853, 0.175003, 49.58, 0.992, 99.17, 0.989, 33.14, 0.983, 40.00, 0.581
15992,170613, 49.79, 49.71, 0.995, 0.996, 0.310431, 0.185805,1,1,0, 0.389133, 0.187069, 0.388228, 0.183113, 49.79, 0.995, 33.14, 0.992, 99.17, 0.991, 66.66, 0.535
15993,170624, 49.79, 49.74, 0.994, 0.995, 0.329994, 0.241652,1,1,0, 0.398556, 0.201438, 0.387025, 0.192329, 49.79, 0.994, 99.17, 0.990, 33.14, 0.988, 39.86, 0.485
15994,170634, 49.79, 49.76, 0.996, 0.997, 0.319443, 0.169344,1,1,0, 0.371005, 0.182341, 0.354925, 0.174259, 49.79, 0.996, 33.14, 0.994, 99.17, 0.992, 66.29, 0.431
15995,170645, 49.79, 49.77, 0.995, 0.996, 0.318395, 0.193140,1,1,0, 0.385648, 0.181449, 0.369206, 0.173150, 49.79, 0.995, 99.17, 0.991, 33.14, 0.989, 200.00, 0.449
15996,170656, 49.79, 49.78, 0.995, 0.996, 0.301996, 0.135348,1,1,0, 0.332818, 0.164994, 0.326881, 0.163561, 49.79, 0.995, 99.17, 0.990, 33.14, 0.988, 66.66, 0.486
15997,170666, 49.79, 49.78, 0.995, 0.996, 0.302442, 0.171858,1,1,0, 0.367132, 0.179456, 0.350770, 0.173276, 49.79, 0.995, 33.14, 0.991, 99.17, 0.990, 39.86, 0.549
15998,170677, 49.58, 49.70, 0.992, 0.994, 0.300015, 0.147543,1,1,0, 0.341138, 0.174242, 0.343980, 0.169894, 49.58, 0.992, 99.17, 0.990, 33.05, 0.984, 66.29, 0.598
15999,170688, 49.58, 49.65, 0.995, 0.996, 0.302032, 0.173531,1,1,0, 0.369603, 0.175379, 0.354622, 0.169149, 49.58, 0.995, 33.14, 0.992, 99.17, 0.991, 39.60, 0.646
16000,170698, 49.79, 49.71, 0.995, 0.996, 0.310208, 0.198631,1,1,0, 0.371239, 0.181153, 0.371583, 0.173524, 49.79, 0.995, 99.17, 0.990, 33.14, 0.987, 65.93, 0.577
16001,170709, 49.79, 49.74, 0.995, 0.996, 0.301932, 0.139196,1,1,0, 0.359511, 0.175059, 0.343980, 0.169118, 49.79, 0.995, 99.17, 0.989, 33.14, 0.986, 39.60, 0.549
16002,170720, 49.79, 49.76, 0.994, 0.996, 0.305015, 0.168956,1,1,0, 0.374240, 0.177427, 0.364194, 0.169642, 49.79, 0.994, 99.17, 0.990, 33.14, 0.987, 65.93, 0.486
16003,170730, 49.79, 49.77, 0.992, 0.994, 0.293709, 0.118401,1,1,0, 0.344938, 0.174399, 0.332742, 0.168305, 49.79, 0.992, 99.17, 0.990, 33.14, 0.982, 39.60, 0.502
16004,170741, 49.79, 49.78, 0.995, 0.996, 0.290039, 0.121915,1,1,0, 0.356798, 0.172153, 0.340622, 0.165069, 49.79, 0.995, 33.14, 0.992, 99.17, 0.991, 66.29, 0.518
16005,170752, 49.79, 49.78, 0.993, 0.995, 0.276000, 0.085435,1,1,0, 0.310225, 0.164480, 0.309028, 0.157610, 49.79, 0.993, 99.17, 0.990, 33.14, 0.984, 66.29, 0.577
16006,170762, 49.58, 49.70, 0.993, 0.995, 0.277236, 0.125039,1,1,0, 0.348037, 0.181464, 0.330477, 0.170148, 49.58, 0.993, 99.17, 0.989, 33.14, 0.985, 39.86, 0.634
16007,170773, 49.58, 49.65, 0.994, 0.996, 0.279126, 0.134041,1,1,0, 0.335810, 0.166778, 0.338449, 0.162931, 49.58, 0.994, 99.17, 0.989, 33.05, 0.985, 66.66, 0.635
16008,170784, 49.79, 49.71, 0.993, 0.995, 0.279884, 0.118507,1,1,0, 0.349957, 0.182327, 0.335404, 0.173246, 49.79, 0.993, 99.17, 0.989, 33.14, 0.986, 40.00, 0.640
16009,170794, 49.79, 49.74, 0.996, 0.997, 0.298794, 0.155553,1,1,0, 0.359033, 0.188206, 0.357599, 0.183445, 49.79, 0.996, 33.14, 0.994, 99.17, 0.992, 66.66, 0.569
16010,170805, 49.79, 49.76, 0.994, 0.996, 0.306494, 0.185645,1,1,0, 0.365388, 0.191944, 0.349980, 0.182620, 49.79, 0.994, 99.17, 0.990, 33.14, 0.988, 39.86, 0.524
16011,170816, 49.79, 49.77, 0.995, 0.996, 0.292025, 0.130096,1,1,0, 0.321655, 0.169137, 0.312641, 0.163536, 49.79, 0.995, 33.14, 0.992, 99.17, 0.991, 66.29, 0.513
16012,170826, 49.79, 49.78, 0.995, 0.996, 0.287386, 0.126606,1,1,0, 0.339717, 0.171499, 0.322287, 0.163962, 49.79, 0.995, 99.17, 0.990, 33.14, 0.989, 39.86, 0.561
16013,170837, 99.17, 49.78, 0.930, 0.935, 0.261509, 0.088723,1,1,0, 0.219417, 0.099325, 0.249248, 0.103350, 99.17, 0.930, 49.79, 0.910, 33.24, 0.806, 66.66, 0.603
16014,170848, 100.00, 49.96, 0.774, 0.714, 0.237390, 0.062175,1,1,0, 0.179988, 0.096288, 0.139588, 0.080938, 100.00, 0.774, 50.20, 0.606, 200.00, 0.536, 34.18, 0.534
16015,170858, 100.00, 50.70, 0.579, 0.489, 0.209972, 0.043571,1,1,0, 0.055496, 0.025573, 0.039954, 0.020332, 100.00, 0.579, 200.00, 0.437, 51.72, 0.417, 31.25, 0.354
16016,170869, 75.47, 50.70, 0.408, 0.440, 0.185125, 0.030533,1,1,0, 0.043825, 0.023615, 0.026194, 0.013278, 75.47, 0.408, 103.44, 0.290, 33.42, 0.215, 45.97, 0.057
16017,170880, 33.05, 43.29, 0.861, 0.833, 0.164321, 0.021397,1,1,0, 0.058786, 0.032607, 0.040217, 0.021017, 33.05, 0.861, 97.56, 0.487, 50.42, 0.156, 0.00, 0.000
16018,170890, 50.00, 43.29, 0.407, 0.749, 0.146498, 0.014995,1,1,0, 0.061460, 0.032735, 0.048995, 0.025417, 50.00, 0.407, 55.04, 0.407, 122.44, 0.174, 105.26, 0.083
16019,170901, 31.08, 38.16, 0.593, 0.557, 0.130209, 0.010508,1,1,0, 0.024553, 0.014595, 0.037332, 0.019812, 31.08, 0.593, 55.29, 0.536, 105.26, 0.011, 114.28, 0.010
16020,170912, 54.54, 45.04, 0.843, 0.801, 0.116422, 0.007363,1,1,0, 0.040966, 0.025129, 0.035718, 0.023055, 54.54, 0.843, 37.38, 0.305, 114.28, 0.129, 0.00, 0.000
16021,170922, 55.04, 49.24, 0.783, 0.746, 0.102894, 0.005160,1,1,0, 0.031642, 0.012031, 0.022969, 0.010551, 55.04, 0.783, 110.09, 0.145, 0.00, 0.000, 0.00, 0.000
16022,170933, 55.55, 51.89, 0.945, 0.927, 0.092719, 0.003616,1,1,0, 0.048609, 0.028086, 0.037359, 0.024662, 55.55, 0.945, 110.09, 0.322, 36.80, 0.208, 0.00, 0.000
16023,170944, 55.55, 53.43, 0.975, 0.982, 0.082573, 0.002534,1,1,0, 0.047832, 0.022594, 0.036921, 0.016479, 55.55, 0.975, 37.03, 0.356, 111.11, 0.268, 0.00, 0.000
16024,170954, 55.55, 54.32, 0.979, 0.985, 0.074270, 0.001775,1,1,0, 0.035980, 0.020389, 0.039498, 0.020723, 55.55, 0.979, 36.92, 0.240, 110.09, 0.206, 0.00, 0.000
16025,170965, 55.29, 54.73, 0.978, 0.984, 0.067384, 0.001244,1,1,0, 0.050105, 0.026376, 0.042347, 0.023626, 55.29, 0.978, 37.26, 0.244, 112.14, 0.208, 0.00, 0.000
16026,170976, 54.79, 54.75, 0.972, 0.980, 0.060044, 0.000872,1,1,0, 0.025584, 0.012222, 0.030167, 0.011758, 54.79, 0.972, 35.92, 0.334, 109.09, 0.232, 0.00, 0.000
16027,170986, 55.29, 54.98, 0.965, 0.975, 0.055281, 0.000611,1,1,0, 0.039405, 0.028310, 0.038143, 0.024304, 55.29, 0.965, 112.14, 0.257, 36.92, 0.210, 0.00, 0.000
16028,170997, 55.81, 55.33, 0.958, 0.970, 0.050088, 0.000428,1,1,0, 0.049106, 0.021093, 0.044208, 0.018833, 55.81, 0.958, 110.09, 0.315, 36.92, 0.271, 0.00, 0.000
16029,171008, 55.55, 55.42, 0.971, 0.979, 0.045841, 0.000300,1,1,0, 0.036191, 0.020493, 0.036247, 0.019378, 55.55, 0.971, 37.03, 0.400, 110.09, 0.345, 0.00, 0.000
16030,171018, 55.55, 55.48, 0.972, 0.980, 0.042295, 0.000210,1,1,0, 0.045277, 0.024601, 0.040320, 0.022062, 55.55, 0.972, 111.11, 0.323, 37.26, 0.312, 0.00, 0.000
16031,171029, 55.81, 55.62, 0.957, 0.969, 0.038533, 0.000147,1,1,0, 0.037595, 0.016417, 0.040214, 0.015284, 55.81, 0.957, 36.36, 0.436, 107.14, 0.350, 0.00, 0.000
16032,171040, 55.29, 55.48, 0.965, 0.975, 0.037202, 0.006075,1,1,0, 0.051520, 0.028167, 0.040573, 0.025320, 55.29, 0.965, 112.14, 0.360, 37.15, 0.322, 0.00, 0.000
16033,171050, 55.29, 55.40, 0.964, 0.974, 0.038749, 0.027946,1,1,0, 0.061214, 0.022846, 0.045327, 0.019059, 55.29, 0.964, 110.09, 0.474, 37.03, 0.442, 0.00, 0.000
16034,171061, 55.04, 55.25, 0.922, 0.944, 0.036551, 0.019584,1,1,0, 0.059295, 0.024784, 0.042411, 0.022818, 55.04, 0.922, 110.09, 0.455, 36.80, 0.289, 0.00, 0.000
16035,171072, 55.04, 55.16, 0.936, 0.954, 0.035267, 0.013724,1,1,0, 0.047540, 0.023518, 0.038392, 0.019781, 55.04, 0.936, 36.69, 0.327, 110.09, 0.316, 0.00, 0.000
16036,171082, 55.55, 55.33, 0.872, 0.907, 0.034845, 0.009641,1,1,0, 0.037803, 0.019721, 0.040454, 0.019786, 55.55, 0.872, 36.14, 0.461, 107.14, 0.213, 0.00, 0.000
16037,171093, 55.55, 55.42, 0.925, 0.946, 0.034099, 0.008576,1,1,0, 0.044322, 0.026250, 0.036147, 0.022489, 55.55, 0.925, 113.20, 0.123, 37.26, 0.031, 0.00, 0.000
16038,171104, 55.04, 55.26, 0.883, 0.915, 0.031474, 0.006010,1,1,0, 0.038122, 0.015538, 0.032986, 0.015192, 55.04, 0.883, 36.58, 0.385, 110.09, 0.218, 0.00, 0.000
16039,171114, 54.79, 55.06, 0.922, 0.944, 0.031951, 0.007795,1,1,0, 0.042298, 0.025064, 0.035171, 0.021966, 54.79, 0.922, 110.09, 0.292, 37.38, 0.276, 0.00, 0.000
16040,171125, 55.29, 55.16, 0.924, 0.945, 0.037052, 0.026852,1,1,0, 0.056330, 0.026326, 0.043716, 0.021449, 55.29, 0.924, 37.15, 0.352, 110.09, 0.331, 0.00, 0.000
16041,171136, 55.55, 55.32, 0.919, 0.942, 0.036324, 0.018817,1,1,0, 0.040596, 0.022932, 0.040781, 0.023532, 55.55, 0.919, 36.80, 0.458, 109.09, 0.279, 0.00, 0.000
16042,171146, 55.04, 55.21, 0.932, 0.951, 0.036718, 0.014469,1,1,0, 0.046265, 0.025925, 0.039904, 0.023313, 55.04, 0.932, 37.61, 0.378, 111.11, 0.234, 0.00, 0.000
16043,171157, 54.54, 54.93, 0.925, 0.946, 0.033785, 0.010139,1,1,0, 0.036976, 0.016873, 0.030709, 0.016028, 54.54, 0.925, 36.25, 0.384, 109.09, 0.301, 0.00, 0.000
16044,171168, 55.29, 55.08, 0.939, 0.956, 0.032266, 0.007105,1,1,0, 0.041298, 0.027747, 0.033503, 0.023865, 55.29, 0.939, 111.11, 0.348, 37.26, 0.307, 0.00, 0.000
16045,171178, 55.29, 55.17, 0.928, 0.948, 0.038420, 0.041000,1,1,0, 0.061626, 0.026114, 0.047879, 0.021014, 55.29, 0.928, 37.03, 0.394, 111.11, 0.378, 0.00, 0.000
16046,171189, 55.55, 55.33, 0.936, 0.954, 0.037517, 0.028732,1,1,0, 0.040931, 0.022076, 0.042625, 0.023408, 55.55, 0.936, 37.26, 0.444, 111.11, 0.274, 0.00, 0.000
16047,171200, 55.29, 55.32, 0.931, 0.950, 0.039324, 0.023591,1,1,0, 0.043400, 0.024263, 0.044488, 0.021697, 55.29, 0.931, 37.50, 0.245, 111.11, 0.194, 0.00, 0.000
16048,171210, 55.04, 55.20, 0.924, 0.945, 0.035777, 0.016532,1,1,0, 0.040529, 0.015338, 0.038196, 0.014220, 55.04, 0.924, 36.80, 0.416, 110.09, 0.237, 0.00, 0.000
16049,171221, 55.04, 55.13, 0.921, 0.943, 0.038055, 0.011585,1,1,0, 0.057467, 0.036891, 0.040990, 0.028195, 55.04, 0.921, 110.09, 0.232, 37.15, 0.074, 0.00, 0.000
16050,171232, 54.79, 54.99, 0.872, 0.908, 0.040747, 0.024635,1,1,0, 0.062569, 0.029251, 0.045850, 0.025146, 54.79, 0.872, 109.09, 0.118, 36.14, 0.069, 0.00, 0.000
16051,171242, 54.54, 54.80, 0.810, 0.842, 0.037525, 0.017264,1,1,0, 0.046219, 0.015949, 0.032895, 0.017994, 54.54, 0.810, 36.92, 0.428, 112.14, 0.004, 0.00, 0.000
16052,171253, 55.29, 55.01, 0.819, 0.844, 0.034741, 0.012098,1,1,0, 0.034662, 0.018978, 0.034141, 0.017838, 55.29, 0.819, 37.38, 0.344, 0.00, 0.000, 0.00, 0.000
16053,171264, 55.29, 55.13, 0.726, 0.791, 0.032513, 0.008478,1,1,0, 0.039340, 0.021585, 0.033518, 0.020211, 55.29, 0.726, 111.11, 0.410, 36.69, 0.345, 0.00, 0.000
16054,171274, 55.81, 55.41, 0.936, 0.954, 0.034384, 0.010293,1,1,0, 0.043266, 0.029320, 0.037075, 0.024173, 55.81, 0.936, 112.14, 0.646, 37.26, 0.552, 0.00, 0.000
16055,171285, 55.29, 55.36, 0.917, 0.940, 0.031670, 0.007213,1,1,0, 0.035113, 0.014765, 0.025156, 0.015116, 55.29, 0.917, 111.11, 0.505, 36.69, 0.484, 0.00, 0.000
16056,171296, 55.29, 55.33, 0.935, 0.953, 0.034920, 0.021525,1,1,0, 0.043417, 0.026558, 0.042097, 0.023126, 55.29, 0.935, 37.03, 0.470, 112.14, 0.287, 0.00, 0.000
16057,171306, 55.81, 55.53, 0.966, 0.976, 0.032194, 0.015084,1,1,0, 0.037129, 0.017830, 0.030410, 0.016358, 55.81, 0.966, 37.03, 0.204, 110.09, 0.080, 0.00, 0.000
16058,171317, 55.81, 55.65, 0.958, 0.969, 0.029629, 0.010570,1,1,0, 0.029354, 0.015775, 0.029843, 0.014832, 55.81, 0.958, 37.38, 0.249, 113.20, 0.149, 0.00, 0.000
16059,171328, 56.07, 55.83, 0.937, 0.954, 0.027725, 0.007407,1,1,0, 0.025384, 0.018221, 0.022992, 0.015506, 56.07, 0.937, 112.14, 0.127, 37.85, 0.083, 0.00, 0.000
16060,171338, 57.69, 56.61, 0.932, 0.951, 0.025343, 0.005191,1,1,0, 0.018450, 0.011124, 0.021566, 0.010506, 57.69, 0.932, 36.92, 0.207, 110.09, 0.118, 0.00, 0.000
16061,171349, 57.69, 57.06, 0.928, 0.948, 0.023495, 0.003637,1,1,0, 0.020448, 0.011503, 0.018029, 0.011375, 57.69, 0.928, 38.09, 0.042, 0.00, 0.000, 0.00, 0.000
16062,171360, 30.07, 45.72, 0.984, 0.988, 0.021363, 0.002549,1,1,0, 0.013862, 0.008466, 0.011087, 0.007060, 30.07, 0.984, 59.11, 0.933, 0.00, 0.000, 0.00, 0.000
16063,171370, 59.11, 51.35, 0.908, 0.852, 0.019603, 0.001786,1,1,0, 0.019796, 0.010896, 0.012677, 0.008031, 59.11, 0.908, 45.62, 0.167, 0.00, 0.000, 0.00, 0.000
16064,171381, 58.53, 54.36, 0.837, 0.797, 0.018022, 0.001251,1,1,0, 0.016206, 0.009071, 0.013269, 0.007717, 58.53, 0.837, 0.00, 0.000, 0.00, 0.000, 0.00, 0.000
16065,171392, 57.97, 55.88, 0.823, 0.816, 0.016448, 0.000877,1,1,0, 0.012848, 0.006547, 0.012676, 0.006507, 57.97, 0.823, 0.00, 0.000, 0.00, 0.000, 0.00, 0.000
16066,171402, 57.97, 56.75, 0.790, 0.801, 0.014960, 0.000614,1,1,0, 0.009694, 0.005659, 0.007574, 0.004847, 57.97, 0.790, 0.00, 0.000, 0.00, 0.000, 0.00, 0.000
16067,171413, 59.70, 57.99, 0.908, 0.903, 0.013576, 0.000430,1,1,0, 0.008911, 0.005217, 0.006255, 0.004202, 59.70, 0.908, 0.00, 0.000, 0.00, 0.000, 0.00, 0.000
16068,171424, 57.41, 57.75, 0.824, 0.853, 0.012962, 0.003213,1,1,0, 0.017869, 0.009384, 0.014100, 0.006864, 57.41, 0.824, 0.00, 0.000, 0.00, 0.000, 0.00, 0.000
16069,171434, 57.69, 57.72, 0.850, 0.879, 0.011999, 0.002251,1,1,0, 0.008389, 0.004656, 0.007810, 0.005617, 57.69, 0.850, 0.00, 0.000, 0.00, 0.000, 0.00, 0.000
16070,171445, 62.50, 46.27, 0.850, 0.843, 0.012234, 0.003747,1,1,0, 0.018714, 0.011068, 0.013326, 0.009129, 62.50, 0.850, 30.45, 0.828, 0.00, 0.000, 0.00, 0.000
16071,171456, 65.57, 54.37, 0.792, 0.743, 0.011363, 0.002625,1,1,0, 0.015693, 0.010306, 0.012290, 0.006488, 65.57, 0.792, 35.29, 0.569, 0.00, 0.000, 0.00, 0.000
16072,171466, 63.49, 58.20, 0.548, 0.515, 0.010763, 0.001840,1,1,0, 0.012863, 0.008372, 0.011473, 0.007208, 63.49, 0.548, 0.00, 0.000, 0.00, 0.000, 0.00, 0.000
16073,171477, 56.33, 57.42, 0.580, 0.583, 0.021433, 0.027038,1,1,0, 0.027230, 0.016873, 0.027327, 0.014726, 56.33, 0.580, 0.00, 0.000, 0.00, 0.000, 0.00, 0.000
16074,171488, 53.57, 55.80, 0.719, 0.705, 0.019636, 0.018948,1,1,0, 0.021643, 0.013592, 0.017329, 0.008376, 53.57, 0.719, 0.00, 0.000, 0.00, 0.000, 0.00, 0.000
16075,171498, 30.61, 45.22, 0.869, 0.872, 0.017719, 0.013278,1,1,0, 0.013863, 0.009186, 0.007305, 0.004561, 30.61, 0.869, 61.85, 0.717, 0.00, 0.000, 0.00, 0.000
16076,171509, 62.17, 52.34, 0.787, 0.739, 0.016450, 0.009305,1,1,0, 0.015424, 0.009656, 0.013656, 0.008474, 62.17, 0.787, 0.00, 0.000, 0.00, 0.000, 0.00, 0.000
16077,171520, 32.17, 43.87, 0.808, 0.815, 0.015065, 0.006521,1,1,0, 0.009536, 0.006445, 0.011779, 0.006228, 32.17, 0.808, 62.50, 0.723, 0.00, 0.000, 0.00, 0.000
16078,171530, 59.11, 50.27, 0.723, 0.678, 0.013671, 0.004569,1,1,0, 0.009899, 0.006207, 0.007230, 0.004461, 59.11, 0.723, 0.00, 0.000, 0.00, 0.000, 0.00, 0.000
16079,171541, 31.41, 42.35, 0.957, 0.968, 0.012553, 0.003202,1,1,0, 0.008010, 0.004909, 0.007570, 0.005024, 31.41, 0.957, 63.49, 0.895, 0.00, 0.000, 0.00, 0.000
16080,171552, 61.85, 50.54, 0.896, 0.840, 0.011429, 0.002244,1,1,0, 0.006297, 0.004475, 0.005677, 0.003783, 61.85, 0.896, 0.00, 0.000, 0.00, 0.000, 0.00, 0.000
16081,171562, 59.40, 54.26, 0.842, 0.790, 0.010215, 0.001572,1,1,0, 0.005146, 0.002588, 0.004774, 0.002202, 59.40, 0.842, 0.00, 0.000, 0.00, 0.000, 0.00, 0.000
16082,171573, 60.30, 56.80, 0.780, 0.755, 0.009438, 0.001102,1,1,0, 0.012615, 0.009095, 0.008708, 0.004569, 60.30, 0.780, 0.00, 0.000, 0.00, 0.000, 0.00, 0.000
16083,171584, 62.50, 59.19, 0.644, 0.632, 0.008673, 0.000772,1,1,0, 0.004090, 0.002006, 0.006168, 0.003856, 62.50, 0.644, 0.00, 0.000, 0.00, 0.000, 0.00, 0.000
16084,171594, 31.74, 47.66, 0.691, 0.687, 0.007751, 0.000541,1,1,0, 0.006763, 0.003424, 0.003466, 0.001601, 31.74, 0.691, 62.82, 0.492, 0.00, 0.000, 0.00, 0.000
16085,171605, 31.57, 40.90, 0.927, 0.899, 0.008742, 0.005722,1,1,0, 0.016745, 0.011048, 0.010597, 0.005481, 31.57, 0.927, 63.49, 0.369, 0.00, 0.000, 0.00, 0.000
16086,171616, 32.25, 40.90, 0.443, 0.809, 0.017778, 0.040165,1,1,0, 0.035885, 0.011617, 0.029265, 0.011422, 32.25, 0.443, 72.72, 0.350, 36.47, 0.347, 0.00, 0.000
16087,171626, 68.18, 40.90, 0.760, 0.728, 0.127350, 0.319149,1,1,1, 0.272096, 0.189667, 0.218628, 0.091447, 68.18, 0.760, 33.89, 0.306, 30.07, 0.010, 0.00, 0.000
16088,171637, 33.14, 35.47, 0.788, 0.784, 0.660459, 0.743390,1,1,0, 1.000000, 0.668062, 0.984941, 0.595745, 33.14, 0.788, 59.40, 0.565, 0.00, 0.000, 0.00, 0.000
16089,171648, 48.00, 44.24, 0.447, 0.476, 0.772603, 1.000000,1,1,0, 1.000000, 0.644896, 1.404468, 0.415282, 48.00, 0.447, 42.25, 0.295, 94.48, 0.263, 36.25, 0.206
16090,171658, 48.58, 47.28, 0.852, 0.857, 0.984753, 0.717024,1,1,0, 1.000000, 0.609907, 1.428245, 0.642862, 48.58, 0.852, 93.02, 0.245, 0.00, 0.000, 0.00, 0.000
16091,171669, 49.38, 48.75, 0.932, 0.951, 1.115644, 0.969906,1,1,0, 1.000000, 0.709998, 1.369035, 0.621576, 49.38, 0.932, 33.42, 0.321, 99.17, 0.219, 0.00, 0.000
16092,171680, 49.79, 49.48, 0.994, 0.996, 1.018438, 0.679690,1,1,0, 1.000000, 0.504495, 1.074304, 0.450138, 49.79, 0.994, 30.69, 0.288, 97.56, 0.132, 0.00, 0.000
16093,171690, 49.79, 49.69, 0.999, 0.999, 1.118467, 0.927742,1,1,0, 1.000000, 0.781533, 1.343352, 0.694571, 49.79, 0.999, 100.84, 0.118, 33.42, 0.075, 0.00, 0.000
16094,171701, 49.79, 49.76, 0.999, 0.999, 1.007701, 0.650143,1,1,0, 1.000000, 0.371359, 0.790495, 0.319386, 49.79, 0.999, 96.77, 0.146, 0.00, 0.000, 0.00, 0.000
16095,171712, 49.79, 49.78, 0.999, 0.999, 1.105779, 0.889262,1,1,0, 1.000000, 0.847622, 1.329284, 0.730925, 49.79, 0.999, 100.84, 0.165, 33.61, 0.123, 0.00, 0.000
16096,171722, 49.79, 49.79, 0.999, 0.999, 0.989623, 0.623177,1,1,0, 0.728914, 0.180671, 0.428394, 0.229069, 49.79, 0.999, 32.69, 0.191, 98.36, 0.191, 0.00, 0.000
16097,171733, 49.79, 49.79, 0.999, 0.999, 1.085292, 0.852970,1,1,0, 1.000000, 0.858732, 1.316083, 0.730814, 49.79, 0.999, 33.33, 0.213, 100.00, 0.205, 0.00, 0.000
16098,171744, 49.79, 49.79, 0.999, 0.999, 0.978755, 0.597744,1,1,0, 0.920592, 0.269503, 0.728442, 0.300796, 49.79, 0.999, 33.24, 0.294, 100.00, 0.223, 0.00, 0.000
16099,171754, 49.79, 49.79, 0.999, 0.999, 1.069525, 0.791854,1,1,0, 1.000000, 0.826030, 1.303866, 0.713133, 49.79, 0.999, 32.87, 0.358, 99.17, 0.240, 0.00, 0.000
16100,171765, 49.79, 49.79, 0.999, 0.999, 0.970500, 0.554914,1,1,0, 0.999999, 0.422192, 0.725857, 0.362755, 49.79, 0.999, 33.51, 0.400, 100.84, 0.256, 0.00, 0.000
16101,171776, 49.58, 49.70, 0.999, 0.999, 1.052381, 0.676894,1,1,0, 1.000000, 0.755601, 1.276262, 0.682529, 49.58, 0.999, 32.69, 0.403, 98.36, 0.261, 0.00, 0.000
