seq,ms,raw_freq_hz,tracked_freq_hz,raw_confidence,tracked_confidence,envelope,attack,gate,pitch_valid,onset,input_peak,input_rms,filtered_peak,filtered_rms,c1_freq,c1_score,c2_freq,c2_score,c3_freq,c3_score,c4_freq,c4_score
23144,246901, 50.42, 49.73, 0.813, 0.865, 0.437423, 0.455966,1,1,0, 0.332337, 0.142581, 0.250472, 0.153697, 50.42, 0.813, 35.19, 0.048, 0.00, 0.000, 0.00, 0.000
23145,246912, 51.50, 50.97, 0.952, 0.965, 0.486949, 0.319532,1,1,0, 0.610726, 0.344406, 0.575552, 0.299585, 51.50, 0.952, 35.60, 0.263, 0.00, 0.000, 0.00, 0.000
23146,246922, 52.17, 51.81, 0.994, 0.996, 0.441975, 0.223921,1,1,0, 0.359797, 0.200450, 0.229044, 0.137145, 52.17, 0.994, 34.58, 0.032, 0.00, 0.000, 0.00, 0.000
23147,246933, 52.17, 52.06, 0.999, 0.999, 0.474017, 0.235904,1,1,0, 0.586460, 0.309117, 0.560877, 0.296384, 52.17, 0.999, 34.68, 0.070, 0.00, 0.000, 0.00, 0.000
23148,246944, 52.17, 52.14, 0.999, 0.999, 0.447651, 0.259272,1,1,0, 0.478124, 0.227888, 0.521804, 0.180359, 52.17, 0.999, 0.00, 0.000, 0.00, 0.000, 0.00, 0.000
23149,246954, 52.17, 52.16, 0.999, 0.999, 0.455297, 0.203104,1,1,0, 0.566313, 0.282253, 0.547835, 0.257457, 52.17, 0.999, 0.00, 0.000, 0.00, 0.000, 0.00, 0.000
23150,246965, 52.17, 52.17, 0.999, 0.999, 0.480878, 0.258069,1,1,0, 0.549540, 0.326564, 0.535997, 0.275705, 52.17, 0.999, 0.00, 0.000, 0.00, 0.000, 0.00, 0.000
23151,246976, 52.17, 52.17, 0.999, 0.999, 0.437059, 0.180849,1,1,0, 0.453659, 0.156528, 0.301115, 0.143106, 52.17, 0.999, 0.00, 0.000, 0.00, 0.000, 0.00, 0.000
23152,246986, 52.17, 52.17, 0.999, 0.999, 0.460675, 0.225644,1,1,0, 0.531018, 0.341261, 0.521852, 0.277453, 52.17, 0.999, 0.00, 0.000, 0.00, 0.000, 0.00, 0.000
23153,246997, 52.17, 52.17, 0.999, 0.999, 0.420606, 0.158126,1,1,0, 0.377644, 0.160407, 0.222555, 0.147982, 52.17, 0.999, 0.00, 0.000, 0.00, 0.000, 0.00, 0.000
23154,247008, 52.17, 52.17, 0.999, 0.999, 0.442797, 0.200993,1,1,0, 0.513849, 0.309196, 0.508709, 0.272189, 52.17, 0.999, 35.50, 0.013, 0.00, 0.000, 0.00, 0.000
23155,247018, 52.17, 52.17, 0.999, 0.999, 0.403732, 0.140852,1,1,0, 0.381406, 0.213417, 0.227363, 0.140692, 52.17, 0.999, 34.68, 0.045, 0.00, 0.000, 0.00, 0.000
23156,247029, 52.17, 52.17, 0.999, 0.999, 0.426102, 0.182195,1,1,0, 0.500559, 0.271944, 0.498048, 0.267830, 52.17, 0.999, 0.00, 0.000, 0.00, 0.000, 0.00, 0.000
23157,247040, 52.17, 52.17, 0.999, 0.999, 0.416665, 0.219814,1,1,0, 0.436392, 0.240440, 0.479301, 0.196700, 52.17, 0.999, 0.00, 0.000, 0.00, 0.000, 0.00, 0.000
23158,247050, 52.17, 52.17, 0.999, 0.999, 0.405365, 0.154041,1,1,0, 0.481711, 0.239021, 0.481589, 0.215745, 52.17, 0.999, 0.00, 0.000, 0.00, 0.000, 0.00, 0.000
23159,247061, 52.40, 52.26, 0.998, 0.998, 0.416727, 0.175745,1,1,0, 0.431278, 0.296745, 0.456835, 0.252931, 52.40, 0.998, 0.00, 0.000, 0.00, 0.000, 0.00, 0.000
23160,247072, 52.86, 52.51, 0.972, 0.980, 0.373100, 0.123158,1,1,0, 0.282511, 0.078739, 0.178300, 0.086298, 52.86, 0.972, 0.00, 0.000, 0.00, 0.000, 0.00, 0.000
23161,247082, 53.57, 52.96, 0.959, 0.970, 0.343635, 0.086307,1,1,0, 0.306432, 0.183291, 0.290919, 0.158523, 53.57, 0.959, 36.80, 0.063, 111.11, 0.013, 0.00, 0.000
23162,247093, 53.81, 53.31, 0.937, 0.954, 0.308268, 0.060482,1,1,0, 0.124163, 0.084426, 0.118145, 0.067396, 53.81, 0.937, 102.56, 0.084, 0.00, 0.000, 0.00, 0.000
23163,247104, 54.29, 53.73, 0.788, 0.847, 0.276992, 0.042384,1,1,0, 0.123166, 0.069954, 0.124547, 0.069232, 54.29, 0.788, 0.00, 0.000, 0.00, 0.000, 0.00, 0.000
23164,247114, 54.29, 53.96, 0.845, 0.888, 0.245560, 0.029702,1,1,0, 0.043751, 0.027872, 0.046395, 0.028794, 54.29, 0.845, 0.00, 0.000, 0.00, 0.000, 0.00, 0.000
23165,247125, 53.09, 53.60, 0.875, 0.910, 0.216297, 0.020814,1,1,0, 0.024520, 0.014683, 0.023384, 0.013221, 53.09, 0.875, 0.00, 0.000, 0.00, 0.000, 0.00, 0.000
23166,247136, 52.40, 53.09, 0.923, 0.944, 0.189863, 0.014586,1,1,0, 0.011876, 0.006414, 0.012321, 0.005798, 52.40, 0.923, 0.00, 0.000, 0.00, 0.000, 0.00, 0.000
23167,247146, 55.55, 54.13, 0.712, 0.775, 0.166910, 0.010221,1,1,0, 0.021380, 0.011473, 0.012992, 0.007015, 55.55, 0.712, 0.00, 0.000, 0.00, 0.000, 0.00, 0.000
23168,247157, 40.54, 54.13, 0.062, 0.697, 0.148775, 0.007163,1,1,0, 0.144350, 0.044060, 0.091100, 0.027876, 40.54, 0.062, 62.82, 0.050, 0.00, 0.000, 0.00, 0.000
23169,247168, 35.71, 41.23, 0.749, 0.769, 0.304597, 0.305478,1,1,1, 0.409343, 0.270651, 0.365584, 0.222468, 35.71, 0.749, 48.00, 0.222, 0.00, 0.000, 0.00, 0.000
23170,247178, 34.48, 36.50, 0.701, 0.755, 0.464578, 0.823119,1,1,0, 0.653311, 0.287095, 0.657373, 0.227449, 34.48, 0.701, 51.50, 0.606, 105.26, 0.007, 0.00, 0.000
23171,247189, 50.42, 46.24, 0.791, 0.826, 0.488772, 0.576825,1,1,0, 0.674121, 0.302940, 0.655570, 0.273509, 50.42, 0.791, 0.00, 0.000, 0.00, 0.000, 0.00, 0.000
23172,247200, 51.50, 49.92, 0.884, 0.916, 0.539391, 0.404227,1,1,0, 0.652007, 0.372135, 0.617659, 0.306971, 51.50, 0.884, 35.39, 0.090, 0.00, 0.000, 0.00, 0.000
23173,247210, 52.17, 51.49, 0.992, 0.994, 0.489403, 0.283274,1,1,0, 0.425796, 0.147177, 0.272808, 0.160428, 52.17, 0.992, 0.00, 0.000, 0.00, 0.000, 0.00, 0.000
23174,247221, 52.17, 51.97, 0.999, 0.999, 0.523599, 0.290442,1,1,0, 0.628825, 0.375100, 0.603869, 0.308923, 52.17, 0.999, 0.00, 0.000, 0.00, 0.000, 0.00, 0.000
23175,247232, 52.17, 52.11, 0.999, 0.999, 0.476828, 0.203535,1,1,0, 0.384678, 0.182789, 0.260682, 0.165597, 52.17, 0.999, 34.18, 0.087, 102.56, 0.005, 0.00, 0.000
23176,247242, 52.17, 52.15, 0.999, 0.999, 0.507705, 0.251862,1,1,0, 0.611109, 0.343448, 0.590921, 0.312059, 52.17, 0.999, 35.29, 0.169, 106.19, 0.031, 0.00, 0.000
23177,247253, 52.17, 52.16, 0.999, 0.999, 0.459620, 0.176500,1,1,0, 0.390490, 0.217212, 0.226512, 0.136230, 52.17, 0.999, 34.58, 0.164, 103.44, 0.030, 0.00, 0.000
23178,247264, 52.17, 52.17, 0.999, 0.999, 0.488019, 0.223153,1,1,0, 0.590160, 0.316417, 0.577767, 0.308490, 52.17, 0.999, 34.58, 0.035, 0.00, 0.000, 0.00, 0.000
23179,247274, 52.17, 52.17, 0.999, 0.999, 0.501987, 0.283441,1,1,0, 0.570271, 0.280744, 0.564417, 0.240295, 52.17, 0.999, 0.00, 0.000, 0.00, 0.000, 0.00, 0.000
23180,247285, 52.17, 52.17, 0.999, 0.999, 0.466938, 0.198630,1,1,0, 0.572316, 0.252872, 0.548516, 0.222538, 52.17, 0.999, 0.00, 0.000, 0.00, 0.000, 0.00, 0.000
23181,247296, 52.17, 52.17, 0.999, 0.999, 0.493222, 0.249951,1,1,0, 0.554550, 0.356121, 0.549890, 0.295362, 52.17, 0.999, 0.00, 0.000, 0.00, 0.000, 0.00, 0.000
23182,247306, 52.17, 52.17, 0.999, 0.999, 0.447084, 0.175160,1,1,0, 0.349382, 0.129827, 0.212573, 0.136231, 52.17, 0.999, 0.00, 0.000, 0.00, 0.000, 0.00, 0.000
23183,247317, 52.17, 52.17, 0.999, 0.999, 0.471099, 0.219529,1,1,0, 0.536958, 0.351237, 0.534415, 0.291467, 52.17, 0.999, 0.00, 0.000, 0.00, 0.000, 0.00, 0.000
23184,247328, 52.17, 52.17, 0.999, 0.999, 0.430648, 0.153841,1,1,0, 0.401760, 0.194860, 0.245371, 0.159234, 52.17, 0.999, 34.28, 0.040, 0.00, 0.000, 0.00, 0.000
23185,247338, 52.17, 52.17, 0.999, 0.999, 0.452693, 0.195618,1,1,0, 0.521377, 0.305161, 0.520630, 0.281483, 52.17, 0.999, 35.08, 0.116, 0.00, 0.000, 0.00, 0.000
23186,247349, 52.17, 52.17, 0.999, 0.999, 0.412721, 0.137085,1,1,0, 0.404227, 0.224893, 0.249644, 0.147389, 52.17, 0.999, 34.98, 0.095, 0.00, 0.000, 0.00, 0.000
23187,247360, 52.17, 52.17, 0.999, 0.999, 0.433768, 0.174625,1,1,0, 0.508655, 0.278080, 0.507767, 0.274805, 52.17, 0.999, 0.00, 0.000, 0.00, 0.000, 0.00, 0.000
23188,247370, 52.17, 52.17, 0.999, 0.999, 0.449971, 0.215492,1,1,0, 0.491082, 0.279777, 0.492755, 0.241365, 52.17, 0.999, 0.00, 0.000, 0.00, 0.000, 0.00, 0.000
23189,247381, 52.17, 52.17, 0.999, 0.999, 0.412881, 0.151012,1,1,0, 0.493363, 0.212377, 0.466618, 0.183143, 52.17, 0.999, 0.00, 0.000, 0.00, 0.000, 0.00, 0.000
23190,247392, 52.17, 52.17, 0.999, 0.999, 0.435910, 0.189319,1,1,0, 0.478646, 0.335601, 0.478212, 0.280304, 52.17, 0.999, 0.00, 0.000, 0.00, 0.000, 0.00, 0.000
23191,247402, 52.17, 52.17, 0.999, 0.999, 0.395440, 0.132671,1,1,0, 0.331601, 0.125880, 0.236872, 0.122266, 52.17, 0.999, 0.00, 0.000, 0.00, 0.000, 0.00, 0.000
23192,247413, 52.17, 52.17, 0.999, 0.999, 0.416342, 0.170192,1,1,0, 0.466271, 0.324466, 0.466224, 0.270063, 52.17, 0.999, 0.00, 0.000, 0.00, 0.000, 0.00, 0.000
23193,247424, 52.40, 52.26, 0.967, 0.976, 0.381801, 0.119267,1,1,0, 0.306419, 0.199337, 0.168934, 0.143792, 52.40, 0.967, 0.00, 0.000, 0.00, 0.000, 0.00, 0.000
23194,247434, 52.86, 52.51, 0.875, 0.910, 0.352970, 0.083580,1,1,0, 0.320472, 0.237515, 0.341720, 0.191429, 52.86, 0.875, 0.00, 0.000, 0.00, 0.000, 0.00, 0.000
23195,247445, 53.09, 52.76, 0.877, 0.912, 0.324017, 0.058571,1,1,0, 0.209652, 0.128913, 0.223322, 0.140419, 53.09, 0.877, 0.00, 0.000, 0.00, 0.000, 0.00, 0.000
23196,247456, 53.09, 52.90, 0.700, 0.784, 0.289666, 0.041045,1,1,0, 0.104639, 0.061109, 0.106918, 0.055559, 53.09, 0.700, 0.00, 0.000, 0.00, 0.000, 0.00, 0.000
23197,247466, 56.33, 54.34, 0.794, 0.838, 0.260010, 0.028763,1,1,0, 0.105022, 0.071742, 0.079525, 0.056906, 56.33, 0.794, 0.00, 0.000, 0.00, 0.000, 0.00, 0.000
23198,247477, 60.60, 56.97, 0.813, 0.836, 0.230247, 0.020157,1,1,0, 0.065073, 0.027098, 0.042561, 0.025757, 60.60, 0.813, 0.00, 0.000, 0.00, 0.000, 0.00, 0.000
23199,247488, 30.45, 57.04, 0.884, 0.825, 0.203094, 0.014125,1,1,0, 0.029453, 0.017633, 0.024036, 0.014526, 30.45, 0.884, 57.14, 0.757, 0.00, 0.000, 0.00, 0.000
23200,247498, 31.00, 46.10, 0.871, 0.877, 0.188088, 0.018479,1,1,0, 0.303424, 0.157076, 0.195891, 0.092039, 31.00, 0.871, 63.15, 0.232, 0.00, 0.000, 0.00, 0.000
23201,247509, 33.14, 37.03, 0.969, 0.978, 0.222129, 0.144959,1,1,1, 0.226009, 0.177107, 0.268385, 0.147355, 33.14, 0.969, 60.91, 0.339, 0.00, 0.000, 0.00, 0.000
23202,247520, 49.79, 45.96, 0.741, 0.787, 0.369812, 0.471239,1,1,0, 0.495352, 0.281585, 0.468745, 0.232995, 49.79, 0.741, 40.81, 0.168, 0.00, 0.000, 0.00, 0.000
23203,247530, 50.42, 49.08, 0.834, 0.881, 0.337558, 0.330235,1,1,0, 0.233654, 0.137552, 0.208352, 0.124371, 50.42, 0.834, 0.00, 0.000, 0.00, 0.000, 0.00, 0.000
23204,247541, 51.72, 50.93, 0.979, 0.984, 0.374769, 0.231422,1,1,0, 0.485016, 0.262411, 0.444263, 0.235563, 51.72, 0.979, 35.60, 0.076, 0.00, 0.000, 0.00, 0.000
23205,247552, 52.17, 51.80, 0.995, 0.996, 0.339044, 0.162176,1,1,0, 0.245538, 0.149494, 0.173731, 0.096521, 52.17, 0.995, 0.00, 0.000, 0.00, 0.000, 0.00, 0.000
23206,247562, 52.17, 52.06, 0.999, 0.999, 0.364107, 0.173431,1,1,0, 0.465129, 0.254371, 0.431718, 0.237675, 52.17, 0.999, 0.00, 0.000, 0.00, 0.000, 0.00, 0.000
23207,247573, 52.17, 52.14, 0.999, 0.999, 0.377547, 0.218807,1,1,0, 0.451047, 0.209400, 0.423530, 0.177101, 52.17, 0.999, 0.00, 0.000, 0.00, 0.000, 0.00, 0.000
23208,247584, 52.17, 52.16, 0.999, 0.999, 0.350827, 0.153336,1,1,0, 0.450911, 0.201943, 0.401363, 0.172872, 52.17, 0.999, 0.00, 0.000, 0.00, 0.000, 0.00, 0.000
23209,247594, 52.17, 52.17, 0.999, 0.999, 0.369317, 0.192047,1,1,0, 0.436881, 0.265673, 0.413773, 0.212806, 52.17, 0.999, 0.00, 0.000, 0.00, 0.000, 0.00, 0.000
23210,247605, 52.17, 52.17, 0.999, 0.999, 0.336878, 0.134583,1,1,0, 0.257259, 0.117224, 0.178244, 0.118744, 52.17, 0.999, 0.00, 0.000, 0.00, 0.000, 0.00, 0.000
23211,247616, 52.17, 52.17, 0.999, 0.999, 0.354835, 0.170587,1,1,0, 0.424234, 0.260909, 0.404443, 0.213217, 52.17, 0.999, 0.00, 0.000, 0.00, 0.000, 0.00, 0.000
23212,247626, 52.17, 52.17, 0.999, 0.999, 0.324957, 0.119544,1,1,0, 0.266610, 0.150705, 0.170096, 0.120973, 52.17, 0.999, 0.00, 0.000, 0.00, 0.000, 0.00, 0.000
23213,247637, 52.17, 52.17, 0.999, 0.999, 0.344468, 0.156082,1,1,0, 0.415320, 0.236135, 0.397858, 0.216833, 52.17, 0.999, 0.00, 0.000, 0.00, 0.000, 0.00, 0.000
23214,247648, 52.17, 52.17, 0.999, 0.999, 0.313849, 0.109379,1,1,0, 0.267450, 0.160084, 0.219243, 0.105882, 52.17, 0.999, 0.00, 0.000, 0.00, 0.000, 0.00, 0.000
23215,247658, 52.17, 52.17, 0.999, 0.999, 0.330764, 0.132366,1,1,0, 0.403280, 0.225754, 0.386316, 0.214268, 52.17, 0.999, 0.00, 0.000, 0.00, 0.000, 0.00, 0.000
23216,247669, 52.17, 52.17, 0.999, 0.999, 0.343631, 0.166798,1,1,0, 0.391911, 0.211056, 0.376227, 0.179323, 52.17, 0.999, 0.00, 0.000, 0.00, 0.000, 0.00, 0.000
23217,247680, 52.17, 52.17, 0.999, 0.999, 0.316532, 0.116889,1,1,0, 0.391984, 0.172591, 0.346091, 0.145899, 52.17, 0.999, 0.00, 0.000, 0.00, 0.000, 0.00, 0.000
23218,247690, 52.17, 52.17, 0.999, 0.999, 0.333405, 0.148308,1,1,0, 0.382684, 0.254297, 0.367161, 0.205536, 52.17, 0.999, 0.00, 0.000, 0.00, 0.000, 0.00, 0.000
23219,247701, 52.17, 52.17, 0.999, 0.999, 0.304429, 0.103931,1,1,0, 0.245530, 0.112592, 0.147844, 0.106179, 52.17, 0.999, 0.00, 0.000, 0.00, 0.000, 0.00, 0.000
23220,247712, 52.17, 52.17, 0.989, 0.992, 0.283292, 0.072833,1,1,0, 0.276036, 0.192118, 0.295346, 0.162823, 52.17, 0.989, 0.00, 0.000, 0.00, 0.000, 0.00, 0.000
23221,247722, 52.40, 52.26, 0.948, 0.962, 0.253194, 0.051039,1,1,0, 0.089419, 0.049198, 0.081995, 0.046934, 52.40, 0.948, 0.00, 0.000, 0.00, 0.000, 0.00, 0.000
23222,247733, 54.05, 53.01, 0.815, 0.867, 0.227641, 0.035767,1,1,0, 0.120671, 0.060453, 0.111575, 0.057958, 54.05, 0.815, 36.25, 0.239, 0.00, 0.000, 0.00, 0.000
23223,247744, 55.81, 54.19, 0.792, 0.850, 0.203359, 0.025065,1,1,0, 0.082020, 0.048301, 0.065893, 0.037761, 55.81, 0.792, 0.00, 0.000, 0.00, 0.000, 0.00, 0.000
23224,247754, 56.87, 55.31, 0.711, 0.777, 0.181256, 0.017565,1,1,0, 0.080924, 0.033747, 0.060465, 0.028276, 56.87, 0.711, 0.00, 0.000, 0.00, 0.000, 0.00, 0.000
23225,247765, 55.04, 55.20, 0.893, 0.923, 0.160164, 0.012309,1,1,0, 0.029693, 0.015692, 0.023902, 0.014195, 55.04, 0.893, 0.00, 0.000, 0.00, 0.000, 0.00, 0.000
23226,247776, 54.29, 54.82, 0.872, 0.908, 0.140808, 0.008626,1,1,0, 0.009680, 0.005917, 0.010937, 0.006136, 54.29, 0.872, 0.00, 0.000, 0.00, 0.000, 0.00, 0.000
23227,247786, 53.81, 54.39, 0.867, 0.904, 0.123577, 0.006045,1,1,0, 0.005876, 0.003133, 0.006830, 0.003454, 53.81, 0.867, 0.00, 0.000, 0.00, 0.000, 0.00, 0.000
23228,247797, 54.54, 54.39, 0.167, 0.813, 0.159131, 0.344377,1,1,1, 0.371931, 0.108422, 0.257037, 0.072887, 54.54, 0.167, 93.02, 0.025, 117.64, 0.019, 0.00, 0.000
23229,247808, 49.18, 54.39, 0.224, 0.732, 0.270453, 0.247802,1,1,0, 0.384266, 0.233249, 0.327764, 0.192123, 49.18, 0.224, 0.00, 0.000, 0.00, 0.000, 0.00, 0.000
23230,247818, 51.28, 52.21, 0.763, 0.829, 0.477248, 0.708094,1,1,0, 0.605577, 0.341450, 0.598859, 0.283842, 51.28, 0.763, 44.77, 0.698, 32.60, 0.446, 0.00, 0.000
23231,247829, 50.63, 51.10, 0.810, 0.863, 0.434381, 0.496218,1,1,0, 0.467582, 0.159631, 0.300726, 0.153279, 50.63, 0.810, 0.00, 0.000, 0.00, 0.000, 0.00, 0.000
23232,247840, 51.28, 51.22, 0.909, 0.935, 0.482748, 0.347739,1,1,0, 0.588270, 0.349766, 0.564434, 0.283633, 51.28, 0.909, 35.71, 0.119, 0.00, 0.000, 0.00, 0.000
23233,247850, 52.17, 51.89, 0.992, 0.994, 0.439867, 0.243688,1,1,0, 0.351046, 0.153344, 0.243148, 0.154099, 52.17, 0.992, 0.00, 0.000, 0.00, 0.000, 0.00, 0.000
23234,247861, 52.17, 52.08, 0.999, 0.999, 0.468522, 0.241507,1,1,0, 0.561608, 0.321609, 0.545819, 0.285860, 52.17, 0.999, 35.50, 0.117, 0.00, 0.000, 0.00, 0.000
23235,247872, 52.17, 52.14, 0.999, 0.999, 0.424409, 0.169243,1,1,0, 0.353012, 0.196193, 0.207589, 0.127064, 52.17, 0.999, 34.58, 0.145, 103.44, 0.008, 0.00, 0.000
23236,247882, 52.17, 52.16, 0.999, 0.999, 0.447818, 0.202340,1,1,0, 0.537082, 0.290429, 0.527331, 0.281886, 52.17, 0.999, 34.68, 0.065, 0.00, 0.000, 0.00, 0.000
23237,247893, 52.17, 52.17, 0.999, 0.999, 0.446334, 0.276641,1,1,0, 0.504669, 0.237514, 0.521032, 0.197493, 52.17, 0.999, 0.00, 0.000, 0.00, 0.000, 0.00, 0.000
23238,247904, 52.17, 52.17, 0.999, 0.999, 0.430503, 0.193864,1,1,0, 0.525063, 0.249879, 0.521003, 0.224010, 52.17, 0.999, 0.00, 0.000, 0.00, 0.000, 0.00, 0.000
23239,247914, 52.17, 52.17, 0.999, 0.999, 0.452176, 0.228861,1,1,0, 0.504318, 0.318484, 0.502573, 0.266618, 52.17, 0.999, 0.00, 0.000, 0.00, 0.000, 0.00, 0.000
23240,247925, 52.17, 52.17, 0.999, 0.999, 0.410249, 0.160381,1,1,0, 0.386773, 0.130914, 0.228762, 0.127042, 52.17, 0.999, 0.00, 0.000, 0.00, 0.000, 0.00, 0.000
23241,247936, 52.17, 52.17, 0.999, 0.999, 0.428380, 0.193307,1,1,0, 0.483445, 0.320648, 0.483185, 0.262930, 52.17, 0.999, 0.00, 0.000, 0.00, 0.000, 0.00, 0.000
23242,247946, 52.17, 52.17, 0.999, 0.999, 0.391588, 0.135465,1,1,0, 0.359173, 0.165296, 0.220622, 0.142871, 52.17, 0.999, 0.00, 0.000, 0.00, 0.000, 0.00, 0.000
23243,247957, 52.17, 52.17, 0.999, 0.999, 0.409352, 0.172910,1,1,0, 0.467410, 0.282170, 0.468391, 0.253998, 52.17, 0.999, 35.29, 0.054, 0.00, 0.000, 0.00, 0.000
23244,247968, 52.17, 52.17, 0.999, 0.999, 0.373247, 0.121172,1,1,0, 0.360098, 0.203301, 0.223596, 0.132013, 52.17, 0.999, 34.78, 0.066, 0.00, 0.000, 0.00, 0.000
23245,247978, 52.17, 52.17, 0.999, 0.999, 0.390249, 0.151775,1,1,0, 0.453436, 0.250095, 0.453584, 0.248317, 52.17, 0.999, 0.00, 0.000, 0.00, 0.000, 0.00, 0.000
23246,247989, 52.17, 52.17, 0.999, 0.999, 0.396387, 0.190572,1,1,0, 0.423459, 0.239683, 0.439937, 0.203068, 52.17, 0.999, 0.00, 0.000, 0.00, 0.000, 0.00, 0.000
23247,248000, 52.17, 52.17, 0.999, 0.999, 0.371175, 0.133549,1,1,0, 0.440550, 0.207567, 0.434930, 0.182377, 52.17, 0.999, 0.00, 0.000, 0.00, 0.000, 0.00, 0.000
23248,248010, 52.17, 52.17, 0.999, 0.999, 0.389230, 0.162139,1,1,0, 0.425459, 0.296108, 0.424006, 0.249113, 52.17, 0.999, 0.00, 0.000, 0.00, 0.000, 0.00, 0.000
23249,248021, 52.17, 52.17, 0.999, 0.999, 0.353101, 0.113624,1,1,0, 0.315701, 0.116286, 0.195255, 0.107423, 52.17, 0.999, 0.00, 0.000, 0.00, 0.000, 0.00, 0.000
23250,248032, 52.17, 52.17, 0.999, 0.999, 0.369923, 0.144104,1,1,0, 0.412385, 0.293791, 0.410866, 0.242071, 52.17, 0.999, 0.00, 0.000, 0.00, 0.000, 0.00, 0.000
23251,248042, 52.17, 52.17, 0.999, 0.999, 0.339763, 0.100985,1,1,0, 0.363403, 0.173714, 0.234124, 0.139328, 52.17, 0.999, 0.00, 0.000, 0.00, 0.000, 0.00, 0.000
23252,248053, 52.17, 52.17, 0.999, 0.999, 0.354901, 0.131560,1,1,0, 0.402546, 0.247080, 0.400988, 0.224293, 52.17, 0.999, 0.00, 0.000, 0.00, 0.000, 0.00, 0.000
23253,248064, 52.17, 52.17, 0.999, 0.999, 0.325962, 0.092195,1,1,0, 0.362966, 0.204587, 0.235895, 0.138284, 52.17, 0.999, 0.00, 0.000, 0.00, 0.000, 0.00, 0.000
23254,248074, 52.17, 52.17, 0.999, 0.999, 0.338617, 0.114682,1,1,0, 0.390931, 0.215307, 0.389487, 0.215860, 52.17, 0.999, 0.00, 0.000, 0.00, 0.000, 0.00, 0.000
23255,248085, 52.17, 52.17, 0.999, 0.999, 0.345415, 0.143115,1,1,0, 0.361689, 0.231494, 0.377737, 0.197395, 52.17, 0.999, 0.00, 0.000, 0.00, 0.000, 0.00, 0.000
23256,248096, 52.17, 52.17, 0.999, 0.999, 0.321719, 0.100292,1,1,0, 0.378064, 0.177416, 0.374795, 0.152691, 52.17, 0.999, 0.00, 0.000, 0.00, 0.000, 0.00, 0.000
23257,248106, 52.17, 52.17, 0.999, 0.999, 0.339077, 0.124656,1,1,0, 0.363722, 0.274799, 0.365395, 0.234098, 52.17, 0.999, 0.00, 0.000, 0.00, 0.000, 0.00, 0.000
23258,248117, 52.17, 52.17, 0.999, 0.999, 0.307672, 0.087356,1,1,0, 0.289841, 0.116217, 0.226080, 0.099257, 52.17, 0.999, 0.00, 0.000, 0.00, 0.000, 0.00, 0.000
23259,248128, 52.17, 52.17, 0.999, 0.999, 0.323870, 0.116027,1,1,0, 0.362911, 0.269457, 0.357019, 0.222688, 52.17, 0.999, 0.00, 0.000, 0.00, 0.000, 0.00, 0.000
23260,248138, 52.17, 52.17, 0.999, 0.999, 0.298537, 0.081309,1,1,0, 0.363741, 0.178277, 0.244629, 0.138826, 52.17, 0.999, 0.00, 0.000, 0.00, 0.000, 0.00, 0.000
23261,248149, 52.17, 52.17, 0.999, 0.999, 0.310251, 0.105334,1,1,0, 0.346023, 0.216103, 0.348907, 0.197043, 52.17, 0.999, 0.00, 0.000, 0.00, 0.000, 0.00, 0.000
23262,248160, 52.17, 52.17, 0.999, 0.999, 0.286587, 0.073816,1,1,0, 0.361022, 0.203332, 0.244756, 0.141813, 52.17, 0.999, 0.00, 0.000, 0.00, 0.000, 0.00, 0.000
23263,248170, 51.94, 52.07, 0.999, 0.999, 0.294824, 0.092290,1,1,0, 0.332140, 0.184800, 0.338722, 0.186276, 51.94, 0.999, 0.00, 0.000, 0.00, 0.000, 0.00, 0.000
23264,248181, 51.94, 52.02, 0.999, 0.999, 0.299505, 0.116867,1,1,0, 0.361019, 0.220445, 0.328384, 0.188179, 51.94, 0.999, 0.00, 0.000, 0.00, 0.000, 0.00, 0.000
23265,248192, 51.94, 51.99, 0.999, 0.999, 0.279608, 0.081898,1,1,0, 0.318784, 0.157016, 0.327928, 0.132347, 51.94, 0.999, 0.00, 0.000, 0.00, 0.000, 0.00, 0.000
23266,248202, 51.94, 51.97, 0.999, 0.999, 0.297659, 0.108903,1,1,0, 0.361578, 0.254284, 0.320654, 0.220408, 51.94, 0.999, 0.00, 0.000, 0.00, 0.000, 0.00, 0.000
23267,248213, 51.94, 51.96, 0.999, 0.999, 0.269842, 0.076317,1,1,0, 0.289244, 0.118418, 0.240222, 0.095578, 51.94, 0.999, 0.00, 0.000, 0.00, 0.000, 0.00, 0.000
23268,248224, 51.94, 51.95, 0.999, 0.999, 0.282473, 0.094023,1,1,0, 0.361260, 0.245974, 0.309896, 0.204459, 51.94, 0.999, 0.00, 0.000, 0.00, 0.000, 0.00, 0.000
23269,248234, 51.94, 51.95, 0.988, 0.991, 0.257251, 0.065889,1,1,0, 0.231473, 0.113125, 0.169628, 0.095399, 51.94, 0.988, 0.00, 0.000, 0.00, 0.000, 0.00, 0.000
23270,248245, 51.06, 51.57, 0.971, 0.979, 0.233721, 0.046174,1,1,0, 0.228514, 0.095968, 0.146475, 0.087488, 51.06, 0.971, 0.00, 0.000, 0.00, 0.000, 0.00, 0.000
23271,248256, 50.84, 51.27, 0.959, 0.970, 0.210809, 0.032358,1,1,0, 0.127711, 0.077737, 0.106623, 0.059988, 50.84, 0.959, 35.39, 0.128, 0.00, 0.000, 0.00, 0.000
