13041,139136, 32.87, 0.00, 0.896, 0.000, 0.000019, 0.000009,0,0,0, 0.000030, 0.000018, 0.000019, 0.000014, 32.87, 0.896, 100.00, 0.632, 49.38, 0.466, 39.21, 0.278
13042,139146, 100.00, 0.00, 0.685, 0.000, 0.000018, 0.000006,0,0,0, 0.000030, 0.000019, 0.000020, 0.000013, 100.00, 0.685, 49.79, 0.658, 33.14, 0.621, 38.83, 0.376
13043,139157, 99.17, 0.00, 0.707, 0.000, 0.000019, 0.000007,0,0,0, 0.000030, 0.000023, 0.000021, 0.000012, 99.17, 0.707, 49.79, 0.600, 33.05, 0.390, 37.38, 0.015
13044,139168, 32.96, 0.00, 0.774, 0.000, 0.000018, 0.000005,0,0,0, 0.000030, 0.000018, 0.000019, 0.000013, 32.96, 0.774, 49.58, 0.723, 99.17, 0.703, 0.00, 0.000
13045,139178, 33.14, 0.00, 0.800, 0.000, 0.000019, 0.000011,0,0,0, 0.000030, 0.000018, 0.000022, 0.000013, 33.14, 0.800, 49.79, 0.722, 100.00, 0.650, 0.00, 0.000
13046,139189, 100.00, 0.00, 0.763, 0.000, 0.000019, 0.000008,0,0,0, 0.000030, 0.000019, 0.000022, 0.000013, 100.00, 0.763, 49.79, 0.658, 33.24, 0.593, 36.92, 0.196
13047,139200, 99.17, 0.00, 0.772, 0.000, 0.000018, 0.000005,0,0,0, 0.000030, 0.000022, 0.000020, 0.000013, 99.17, 0.772, 49.79, 0.718, 32.96, 0.606, 0.00, 0.000
13048,139210, 99.17, 0.00, 0.770, 0.000, 0.000019, 0.000016,0,0,0, 0.000030, 0.000025, 0.000023, 0.000012, 99.17, 0.770, 49.58, 0.623, 33.05, 0.551, 41.23, 0.336
13049,139221, 49.58, 0.00, 0.703, 0.000, 0.000019, 0.000011,0,0,0, 0.000030, 0.000021, 0.000020, 0.000012, 49.58, 0.703, 99.17, 0.670, 32.96, 0.636, 40.95, 0.129
13050,139232, 49.58, 0.00, 0.909, 0.000, 0.000020, 0.000014,0,0,0, 0.000030, 0.000026, 0.000023, 0.000013, 49.58, 0.909, 33.05, 0.819, 99.17, 0.675, 0.00, 0.000
13051,139242, 49.58, 0.00, 0.871, 0.000, 0.000020, 0.000011,0,0,0, 0.000030, 0.000025, 0.000023, 0.000012, 49.58, 0.871, 33.14, 0.866, 99.17, 0.696, 0.00, 0.000
13052,139253, 49.58, 0.00, 0.853, 0.000, 0.000020, 0.000008,0,0,0, 0.000030, 0.000025, 0.000022, 0.000012, 49.58, 0.853, 99.17, 0.807, 33.05, 0.735, 30.69, 0.374
13053,139264, 99.17, 0.00, 0.853, 0.000, 0.000019, 0.000006,0,0,0, 0.000030, 0.000023, 0.000019, 0.000013, 99.17, 0.853, 49.58, 0.826, 33.14, 0.749, 0.00, 0.000
13054,139274, 99.17, 0.00, 0.885, 0.000, 0.000019, 0.000006,0,0,0, 0.000030, 0.000023, 0.000021, 0.000013, 99.17, 0.885, 49.58, 0.710, 33.05, 0.640, 64.51, 0.101
13055,139285, 99.17, 0.00, 0.896, 0.000, 0.000019, 0.000005,0,0,0, 0.000030, 0.000023, 0.000020, 0.000013, 99.17, 0.896, 49.58, 0.848, 33.05, 0.719, 184.61, 0.384
13056,139296, 49.58, 0.00, 0.977, 0.000, 0.000019, 0.000007,0,0,0, 0.000030, 0.000023, 0.000021, 0.000013, 49.58, 0.977, 99.17, 0.969, 33.05, 0.957, 64.51, 0.533
13057,139306, 49.58, 0.00, 0.972, 0.000, 0.000018, 0.000005,0,0,0, 0.000030, 0.000023, 0.000021, 0.000013, 49.58, 0.972, 99.17, 0.970, 32.96, 0.953, 38.96, 0.648
13058,139317, 99.17, 0.00, 0.908, 0.000, 0.000018, 0.000004,0,0,0, 0.000030, 0.000024, 0.000018, 0.000012, 99.17, 0.908, 49.58, 0.904, 33.05, 0.872, 64.17, 0.563
13059,139328, 99.17, 0.00, 0.810, 0.000, 0.000018, 0.000004,0,0,0, 0.000030, 0.000020, 0.000019, 0.000013, 99.17, 0.810, 49.79, 0.802, 33.14, 0.711, 38.96, 0.498
